,id,genre,track_name,artist_name,valence,energy,mood_vec,distances
185,0melIwOKh1JH4RjI1Is10w,alternative,No One Knows,Queens of the Stone Age,0.67,0.583,"[0.67, 0.583]",0.5354773571309995
186,2xwedMsRwKEtLos3oN5pt9,alternative,Reunion,M83,0.315,0.82,"[0.315, 0.82]",0.16300306745579976
187,4qx6KUiBAsuZB9ubcreapu,alternative,Matilda,alt-J,0.276,0.675,"[0.276, 0.675]",0.31033530253582164
188,58J1l73w3TcdpGqN0n1TiZ,alternative,Prayer Of The Refugee,Rise Against,0.456,0.971,"[0.456, 0.971]",0.1425061402185885
189,35aNHKBZWXXbL9KQK7O5Nk,alternative,Hurricane,MS MR,0.262,0.68,"[0.262, 0.68]",0.3074296667532266
190,2Foc5Q5nqNiosCNqttzHof,alternative,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.862,0.811,"[0.862, 0.811]",0.5743587728937376
191,2JZfTvWWtpaE8NohqRXqFr,alternative,With Or Without You,U2,0.106,0.485,"[0.106, 0.485]",0.5396925050433812
192,4yFEz5j53bnYoavrMqJY6i,alternative,Of The Night,Bastille,0.346,0.827,"[0.346, 0.827]",0.15924823389915507
193,53Pgsvu3qSYO2aXt5J2vcL,alternative,Lego House,Ed Sheeran,0.565,0.637,"[0.565, 0.637]",0.42745409110219074
194,2oSpQ7QtIKTNFfA08Cy0ku,alternative,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0.797,0.894,"[0.797, 0.894]",0.4911313469938567
195,5wvYib82q05wiNjLElD8GJ,alternative,Dig,Incubus,0.463,0.895,"[0.463, 0.895]",0.17304623659588786
196,76aadnUFFANRNDs6L3aqxw,alternative,Through Glass,Stone Sour,0.434,0.753,"[0.434, 0.753]",0.25942243542145693
197,2dLLR6qlu5UJ5gk0dKz0h3,alternative,Royals,Lorde,0.337,0.428,"[0.337, 0.428]",0.555476372134765
198,5MsZIaCYY6Tsdph0LiB0hE,alternative,Alone Together,Fall Out Boy,0.606,0.915,"[0.606, 0.915]",0.29981327522309614
199,4ToYlykhwpW98KtMIGnWQK,alternative,Ocean Breathes Salty,Modest Mouse,0.747,0.964,"[0.747, 0.964]",0.4334166586553867
200,542waU3uXCF7ZVyNDvePHk,ambient,Girl Nap,Brian McBride,0.0328,0.181,"[0.0328, 0.181]",0.8498690722693703
201,59cCr3aMohdsVwKFig5Ukf,ambient,Friends Make Garbage (Good Friends Take It Out),Low Roar,0.112,0.463,"[0.112, 0.463]",0.5578566124014307
202,1cdf1zudJQ6vNqATITlYUG,ambient,Friedel,Helios,0.0514,0.396,"[0.0514, 0.396]",0.6430612412515623
203,2U9rXVRiRnRTL1Y3H1sReI,ambient,The Evil That Never Arrived,Stars Of The Lid,0.0352,0.0754,"[0.0352, 0.0754]",0.9494562654488095
204,26txolfsixS8C767jpTREx,ambient,Back Side Of The Moon,The Orb,0.22,0.569,"[0.22, 0.569]",0.42453739529045026
205,4HkJr31bgEdCtEHpasC7Jz,ambient,Unity,Bvdub,0.0377,0.6,"[0.0377, 0.6]",0.47226125185113377
206,2MZSXhq4XDJWu6coGoXX1V,ambient,Avril 14th,Aphex Twin,0.37,0.0259,"[0.37, 0.0259]",0.9587368825699781
207,2ec65Nx0L097neFuoZeTpK,ambient,Mistral,Loscil,0.036,0.0908,"[0.036, 0.0908]",0.934507806280932
208,4mcDWFiTDWIPJmXytF38UQ,ambient,Death Of The Author,Jenny Hval,0.115,0.413,"[0.115, 0.413]",0.6037391820977003
209,06rQSwMXFGuJbBPjc9ogR8,ambient,Cross the Ocean,Helios,0.0354,0.222,"[0.0354, 0.222]",0.8103943237708419
210,7BGJFDXyjH3os10wVfd73U,ambient,Brother,Tycho,0.288,0.584,"[0.288, 0.584]",0.3998462204398086
211,13K6Cgxyb8upE11vBybJ5G,ambient,A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld - Live Mix Mark 10,The Orb,0.0801,0.687,"[0.0801, 0.687]",0.37726013571539724
212,6CAybDMAgdHrwlP8mIFxSG,ambient,Regenzeit II,Various Artists,0.037,0.288,"[0.037, 0.288]",0.7481670936361744
213,1ph6Bncj7s3BmYp6FkIzP8,ambient,Miss You,Various Artists,0.216,0.134,"[0.216, 0.134]",0.8546373499912112
214,6vo5a9n1HWYroioj7k6gZS,ambient,Foreshadowed - 2005 Digital Remaster,Harold Budd,0.117,0.0314,"[0.117, 0.0314]",0.9717775259800979
215,1YN0mPPnVPtLc5PCSjwAqA,ambient,Estuarine,Loscil,0.0373,0.193,"[0.0373, 0.193]",0.8370560853371775
216,1OJxI8lIWRqBvouJxW1nzN,ambient,Subwoofer Lullaby,C418,0.0387,0.0141,"[0.0387, 0.0141]",1.0072523516974283
217,4Eo2MHTPX1YiVwVxOiLvXT,ambient,Then the Quiet Explosion,Hammock,0.0364,0.357,"[0.0364, 0.357]",0.6847903036696709
218,7ixlvVphewtUP008zLJLJY,ambient,Tear-blind Eyes,Various Artists,0.0371,0.0772,"[0.0371, 0.0772]",0.947178573448534
219,1Hc9rfFRsUE8nyKDnyXg7f,ambient,American Beauty,Thomas Newman,0.0558,0.00712,"[0.0558, 0.00712]",1.0094597636359757
220,6CFNc0E6BDcB8YxeDoeRsc,ambient,L'ivresse des Profondeurs,Various Artists,0.134,0.444,"[0.134, 0.444]",0.5682613835199432
221,0atOMgnZQ0bkSzDacwkKwB,ambient,Phase 09 - Sombrero,Solar Fields,0.0347,0.335,"[0.0347, 0.335]",0.70562914480625
222,7yoQyZXnpRbh7k78dzWO00,ambient,Velius,Helios,0.0581,0.338,"[0.0581, 0.338]",0.6939090790586329
223,5gwKr2rtvoBgusuTMS3XOS,ambient,Getsemani,Asura,0.0336,0.328,"[0.0336, 0.328]",0.7124950245440315
224,1Qq3prahymiO6FlKoT7JPC,ambient,Breathing Place,Vibrasphere,0.529,0.814,"[0.529, 0.814]",0.2734702908909851
225,77sDau92bRfZt945gmUIi5,ambient,Ég anda,Sigur Rós,0.0297,0.317,"[0.0297, 0.317]",0.7241425895498759
226,4Gvazg61q44ezt5LI93GNW,ambient,Universal Sunrise,Cell,0.114,0.161,"[0.114, 0.161]",0.8459810872590474
227,1sc7nr4cXBBN2PRsxrmls8,ambient,Þú ert sólin,Ólafur Arnalds,0.0742,0.102,"[0.0742, 0.102]",0.9130525943230214
228,2sXcir5C55nhgEzL8chicC,ambient,Broken Colours,Marconi Union,0.037,0.276,"[0.037, 0.276]",0.7593273338949414
229,1t9Yh3MaABL3wRv19rGYIJ,ambient,Matta - Remastered 2005,Brian Eno,0.133,0.0571,"[0.133, 0.0571]",0.943425572051129
230,7uTs0S0Oh0Lc4Zz5m8lQfR,ambient,Chinese Radio,Various Artists,0.0389,0.543,"[0.0389, 0.543]",0.5189219690859117
231,5Jg2SbduiHq0e0EQZiV28D,ambient,"Generosity of Solitude, Pt. 1",Robert Rich,0.0328,0.01,"[0.0328, 0.01]",1.0128190559028794
232,2J3kiT2VuOV8f1JuGyv2No,ambient,Take Me Into Your Skin - Original Mix,trentemøller,0.0784,0.418,"[0.0784, 0.418]",0.6121538695458846
233,25CpDXbrcBWPTtjrgKQokz,ambient,Staring into the nothingness,Solar Fields,0.0379,0.254,"[0.0379, 0.254]",0.7795333283445935
234,2d9KBVxb6bUfVCjjv1JAVe,ambient,The Big Ship - 2004 Digital Remaster,Brian Eno,0.0457,0.261,"[0.0457, 0.261]",0.7702395017135903
235,50VjWzDyB4OwrC0HLyJTp8,ambient,Khanamoot,Loscil,0.11,0.369,"[0.11, 0.369]",0.6470023183884274
236,0XiHcuUEf1wmvmX1cOaVR9,ambient,Eyesdown,Bonobo,0.183,0.455,"[0.183, 0.455]",0.544008271995932
237,0ryVLqWFv4GJJlsJnXUXY3,ambient,First Came the Stars - Bluetech Remix,Bluetech,0.292,0.706,"[0.292, 0.706]",0.2778722728161268
238,3f0VPZ4bXOERhB4p1f3vkj,ambient,White Pixels,Sync24,0.122,0.43,"[0.122, 0.43]",0.5853827807511935
239,1bq6dvKwiL9Bn8j5tAW3Oi,ambient,Do Androids Dream?,Cleveland Wehle,0.0383,0.119,"[0.0383, 0.119]",0.9069214354066177
240,3ewJeyaGOVdzb9xikqyJa9,ambient,Looking Upwards,Benn Jordan,0.117,0.254,"[0.117, 0.254]",0.7551489919214618
241,6bkrID9FEshkMtIhMWSxFk,ambient,Sé Lest,Sigur Rós,0.0783,0.318,"[0.0783, 0.318]",0.7055348963729576
242,0lKoQnWjjPJUHgw5nCGKAn,ambient,French Catalogues (Variation On 'The Canon In D Major' By Johann Pachelbel) - Remastered 2004,Brian Eno,0.0739,0.227,"[0.0739, 0.227]",0.793211201383339
243,7yqKXk9XNLMmPahxpK8pAo,ambient,Tippy's Demise,Stars Of The Lid,0.0273,0.131,"[0.0273, 0.131]",0.8989443197439984
244,0dh2F3Mi1b1EGafGmvUC9M,ambient,Space Walk,Lemon Jelly,0.592,0.89,"[0.592, 0.89]",0.2931433096626972
245,0GgT9lSa3nOgHTCmjuxFPd,ambient,Nine Black Alps,Helios,0.244,0.401,"[0.244, 0.401]",0.5861945069684635
246,04UBITnrDyrwGU1dB2tW9B,ambient,Vortex,Carbon Based Lifeforms,0.15,0.39,"[0.15, 0.39]",0.615260107596779
247,5ykXsKJqx0GE0dsogxjylG,ambient,Near Light,Ólafur Arnalds,0.0837,0.323,"[0.0837, 0.323]",0.6990265302547536
248,5tDoMV45rlaqdhc4pMt0vN,ambient,Dictaphone’s Lament,Tycho,0.266,0.556,"[0.266, 0.556]",0.42968942272297084
249,4sDBBc26qdHckqRpMM6F13,ambient,Lamp Mien,Deaf Center,0.0789,0.129,"[0.0789, 0.129]",0.885769727412266
250,7uAAkKB8bpzm7WabNBO4wd,anime,HEART OF SWORD ~夜明け前~,T.M.Revolution,0.651,0.979,"[0.651, 0.979]",0.33702373803635854
251,3Y3bd2zS08CId3s9g2jmLC,anime,君だけの守護騎士(エクソシスト),Lindo Tachibana,0.768,0.942,"[0.768, 0.942]",0.45584756223983475
252,0mrMLRO5eqXXFSkVZjgqnD,anime,共振のアリセイダ,エミリア(大久保瑠美),0.493,0.931,"[0.493, 0.931]",0.18640010729610643
253,0hExYQFjH8UDaHiAyn4K4F,anime,ambiguous,GARNiDELiA,0.55,0.973,"[0.55, 0.973]",0.23621176939348307
254,5hpNJwcAi6NphjXA76R1Lf,anime,Dance Away,Prizmmy☆,0.332,0.916,"[0.332, 0.916]",0.06937578828380975
255,0lXSwyeudHgFmEs7UsBjuU,anime,love come down,Kalafina,0.465,0.995,"[0.465, 0.995]",0.15147607071745692
256,2uvYYxPoqOTvuMRN8s2gFW,anime,さよならのゆくえ,Alisa Takigawa,0.622,0.875,"[0.622, 0.875]",0.3263862742212056
257,57Ss6fa0Om0RIAsKG9BlZs,anime,進めアバンチュール,i☆Ris,0.714,0.923,"[0.714, 0.923]",0.4044749683231336
258,7CXUYW2dprzyuyuL38a1nl,anime,愛・おぼえていますか,Mari Iijima,0.442,0.651,"[0.442, 0.651]",0.3558201793040973
259,2clXNIYMyjFD1jHIbAyklh,anime,Days - Re Ver.,Jin,0.464,0.562,"[0.464, 0.562]",0.4469239308875728
260,00WCxlPajxvVmgOfVpcLGc,anime,Eternal Spice,Various Artists,0.469,0.911,"[0.469, 0.911]",0.1709064071356015
261,3Avp30EcIx53pm9BU0GckZ,anime,地下鉄ラビリンス,"Wake Up, Girls!",0.738,0.947,"[0.738, 0.947]",0.42552555739931763
262,2n39h2BYQsVxbdMla1pM7q,anime,覚醒のAir,Wataru Hatano,0.57,0.978,"[0.57, 0.978]",0.25604882346927504
263,4Vby7RWFEZFlZHd4Ah2ylb,anime,裏切りの夕焼け,THEATRE BROOK,0.589,0.918,"[0.589, 0.918]",0.28257742301889577
264,40Ra29rZ861Z5zurrgJ8S5,anime,Player,Mari Natsuki,0.462,0.689,"[0.462, 0.689]",0.3291504215400613
265,4QRHB9hKT8vY4DaWmEf7Nn,anime,snuggery,久海菜々美(CV:山下七海),0.931,0.878,"[0.931, 0.878]",0.6258705936533526
266,1wTBMBCus3BFB84sGY9mzx,anime,consolation,Kalafina,0.265,0.966,"[0.265, 0.966]",0.05186520991955975
267,3eCAd3r5TH2v8WZNzOUnTR,anime,snowdrop -春奈るなver.-,Luna Haruna,0.413,0.742,"[0.413, 0.742]",0.2605417432965397
268,2mTqGeSwgPhGZTGD4HK9dE,anime,irony,ClariS,0.559,0.904,"[0.559, 0.904]",0.2574218327958995
269,3q6Rqbhv4ta78QwrMKA5dX,anime,7 Girls War,"Wake Up, Girls!",0.464,0.924,"[0.464, 0.924]",0.16118622769951532
270,4zCW67IiFeNEdYuSUn9cCP,anime,storia,Kalafina,0.409,0.609,"[0.409, 0.609]",0.38587692338360946
271,4t58T2qT2IvzmqEN4CuBVQ,anime,ひまわりの約束(evergreen ver.),Motohiro Hata,0.396,0.123,"[0.396, 0.123]",0.8639004572287249
272,5KoOign5i8cbWFtAuk3nfe,anime,彩色の星,Eir Aoi,0.42,0.726,"[0.42, 0.726]",0.2780017985553331
273,4MZFjyIVg2jMciNLxSK2b3,anime,千の夜をこえて,Aqua Timez,0.492,0.783,"[0.492, 0.783]",0.2677386785654997
274,2Y6ck5Of4qCDl5l2kMUMFV,anime,深海羽化のラプソディア,Luna Haruna,0.49,0.702,"[0.49, 0.702]",0.3315674893592555
275,3fqT2v0QgegoYbFmRZpGKN,anime,未来,Kalafina,0.162,0.729,"[0.162, 0.729]",0.29600675667964066
276,7umZyNubk0B6hCjNiOYG37,anime,reunion,ClariS,0.852,0.963,"[0.852, 0.963]",0.5383716188656308
277,5sjoJa0YmBCCPMrBPsBMge,anime,Departure!,Yoshihisa Hirano,0.483,0.93,"[0.483, 0.93]",0.17711578134090702
278,2Tq73zLyS0LRLN7QSmCpwB,anime,JUMP!!!,Eir Aoi,0.717,0.942,"[0.717, 0.942]",0.40508023896507217
279,40ANPljJb2OLb9AuXUQC2J,anime,幻燈,Mashiro Ayano,0.421,0.801,"[0.421, 0.801]",0.21112318678913497
280,2JBnS3HpyusC0McTSGsXcG,anime,TRINITY×SEVENTH+HEAVEN - Gehenna Scope Form,Security Politti 山奈ミラ(CV.日笠陽子)&不動アキオ(CV.柚木涼香),0.786,0.951,"[0.786, 0.951]",0.47308350214312067
281,1V9lkxlizSMoPZa1NpEys5,anime,あの日の君へ...,Wataru Hatano,0.514,0.788,"[0.514, 0.788]",0.2793295544692684
282,4Hc0YUpz262510qumqy76g,anime,Purgatorium Cerberus,Various Artists,0.404,0.965,"[0.404, 0.965]",0.09178235124467016
283,7wJuX2GH4XRfsgLjoxwIZW,anime,うすむらさき,Kalafina,0.0381,0.682,"[0.0381, 0.682]",0.4083158213931955
284,51iwIb4WWNb75LSQCigzdi,anime,Prologue ~Dreamer~,Luna Haruna,0.349,0.646,"[0.349, 0.646]",0.33881263258621275
285,1DursrmThh0XvhSmAhow6U,anime,Coloring palettes トモカネいろ,Various Artists,0.696,0.928,"[0.696, 0.928]",0.3859391143690932
286,7djQUfIiPmvKgfDYm6bq4w,anime,ツナガルオモイ,Eir Aoi,0.651,0.923,"[0.651, 0.923]",0.3422995763947131
287,1WSZS7D5ezAGAUCTbXjnfx,anime,寄り添ってあげたい,レイティア(大坪由佳),0.653,0.809,"[0.653, 0.809]",0.38104724116571165
288,7cXNAMhM7GxXG3xuAGrDEs,anime,希望の唄,ULTRATOWER,0.45,0.794,"[0.45, 0.794]",0.232845442300252
289,35DGkeAveCYbAirSToRLVM,anime,はじまりの日に,Wataru Hatano,0.626,0.737,"[0.626, 0.737]",0.3973159951474393
290,5P8J8XL4rYLCIpuNP5WCRf,anime,禁神超妹マドカイザー!,Various Artists,0.476,0.914,"[0.476, 0.914]",0.17608236708995023
291,4MlXusv7aQw6ONtyy72fy2,anime,"HIGAWARI PRINCESS - PRINCESS Miyu Ver,",岡本未夕(CV:高木美佑),0.863,0.911,"[0.863, 0.911]",0.5537011829497928
292,7MXXUCXsi4RlCVRBSvUM4u,anime,傷跡,Kalafina,0.2,0.564,"[0.2, 0.564]",0.43423150507534575
293,4cSsR6UCjgCVxp0OWSApCf,anime,ドリームパレード,i☆Ris,0.776,0.965,"[0.776, 0.965]",0.46235051638340363
294,3YMaKoVJ1DGOkKhQEYgoMe,anime,クロイウタ,Eir Aoi,0.311,0.529,"[0.311, 0.529]",0.4540099117860754
295,7dP8sxme9qHwPYKsy7JhkL,anime,SHaVaDaVa in AMAZING♪ - Shamanic Spell Form,ユイレヴィ(白抜きハート記号) 風間レヴィ(CV.佐倉綾音)&倉田ユイ(CV.村川梨衣),0.964,0.974,"[0.964, 0.974]",0.6500623047062488
296,6hBGKrQ3LVsgXL3hSE437b,anime,Survivor,BLUE ENCOUNT,0.405,0.976,"[0.405, 0.976]",0.09126883367283711
297,0K4ALEmDAuDgwouoeZ1cGs,anime,with you,ClariS,0.67,0.972,"[0.67, 0.972]",0.35616990327651216
298,51YU4azIzoxPINGz5esI7g,anime,フェアリーテイル,Sangatsu no Phantasia,0.519,0.844,"[0.519, 0.844]",0.24768124676688788
299,4ewPJxSBjMRfx1CP49dQdI,anime,お先にシルブプレ - piano ver.,Various Artists,0.606,0.455,"[0.606, 0.455]",0.6033639034612528
300,0jJs8HdxriXSSNTgYAkbM8,black-metal,Frozen By Icewinds,Immortal,0.0381,0.893,"[0.0381, 0.893]",0.2902082183536503
301,1eDjTSEo5medYIhwM2JxSY,black-metal,Once Emperor,Burzum,0.0287,0.989,"[0.0287, 0.989]",0.28536308450814024
302,4aokanTLdXe5HXWqkLjG6b,black-metal,From The Dark Past,Mayhem,0.0405,0.924,"[0.0405, 0.924]",0.27979144018357677
303,0HafldvVwXmQ3D5JjkHCMT,black-metal,Stormblast (Live),Dimmu Borgir,0.0354,0.98,"[0.0354, 0.98]",0.2786161517213243
304,4oYlzbbhhQQ809iw47PGtW,black-metal,Knokkelmann,Carpathian Forest,0.281,0.921,"[0.281, 0.921]",0.07023531875061144
305,0R5n2Y8tE8hPvMFKLQfXD1,black-metal,The Winds Of Mayhem,Bathory,0.382,0.955,"[0.382, 0.955]",0.07353910524340096
306,0oPxGnXVPMn72GXYUeRdsN,black-metal,Goddess Of Sodomy,Dark Funeral,0.0383,0.976,"[0.0383, 0.976]",0.27578885039101925
307,2hPpUDME59THtvTZHPyxgR,black-metal,Quintessence,Darkthrone,0.276,0.738,"[0.276, 0.738]",0.2479294254419995
308,6HNupgFhT9hhboHa8lN0vB,black-metal,Dance Of The Mortal Lust,Windir,0.122,0.925,"[0.122, 0.925]",0.20056919005669838
309,7kC70zdvEXPU1wwpgceFH7,black-metal,With Strength I Burn,Emperor,0.04,0.946,"[0.04, 0.946]",0.2764868893817572
310,0ynAyAjnnbF9ENuZAcNSk2,black-metal,Raabjorn Speiler Draugheimens Skodde,Dimmu Borgir,0.329,0.823,"[0.329, 0.823]",0.160701586799882
311,78OR6RgbNJRKtGWMXicVDC,black-metal,Cold Winds Of Funeral Dust,Immortal,0.163,0.856,"[0.163, 0.856]",0.19730686759461769
312,1AfLXHuyOCgynEzeOBEbkh,black-metal,Martyrium,Windir,0.139,0.866,"[0.139, 0.866]",0.21050890717496964
313,02W31H8vb0J2f2KUG9HDgK,black-metal,Stemmen Fra Taarnet,Burzum,0.0898,0.9,"[0.0898, 0.9]",0.23907036621045277
314,65MP9GJFXxpxensF7EI5VG,black-metal,When Angels Forever Die,Dark Funeral,0.0382,0.839,"[0.0382, 0.839]",0.3111296192907387
315,2Ei91bD1R6VKeDm5P8402g,black-metal,Blood Fire Death,Bathory,0.036,0.937,"[0.036, 0.937]",0.28178005607210743
316,3iemr099QDqgbojSSzCkGo,black-metal,Fenris,Enslaved,0.0383,0.991,"[0.0383, 0.991]",0.2758160437683058
317,3nkMbqNpWlYrjFoaIwY19D,black-metal,Face In A Night Time Mirror - Part 1,Wolves In The Throne Room,0.0371,0.884,"[0.0371, 0.884]",0.29406565593418077
318,5eOMXvBf2nlmKtExhXdyc8,black-metal,Hordalands Doedskvad part VI,Taake,0.263,0.745,"[0.263, 0.745]",0.24340295807569798
319,5s5q1YUpkTSseqacmahFyl,black-metal,Tyster På Gud,Darkthrone,0.0398,0.996,"[0.0398, 0.996]",0.2745079962405467
320,2lMHLYK5uAy6rylhiqQX0p,black-metal,Angel Dust,Venom,0.0282,0.976,"[0.0282, 0.976]",0.2858857114302847
321,3mi0Zex4wVNBA1tMByekpQ,black-metal,Into Second Death,Marduk,0.0357,0.983,"[0.0357, 0.983]",0.2783
322,0jcTAgzaEJcwYLtms8IFl5,black-metal,Nordland,Bathory,0.213,0.951,"[0.213, 0.951]",0.10594810050208547
323,5IUDpsPOFHsssPQY58tWdz,black-metal,At The Heart Of Winter,Immortal,0.0354,0.911,"[0.0354, 0.911]",0.2877532971140383
324,5yjh3L50uTieKFyvIc9ioc,black-metal,Deathcrush - Live in Leipzig,Mayhem,0.018,0.996,"[0.018, 0.996]",0.29628533544541147
325,2OkbBp01rfmvHx6S0s5hoc,black-metal,An Eternal Kingdom of Fire,Judas Iscariot,0.0374,0.963,"[0.0374, 0.963]",0.27732212317087146
326,2vgi6TnZ5xy4ReZ0dtK56L,black-metal,Underneath the Cenotaph,Watain,0.0641,0.982,"[0.0641, 0.982]",0.2499020007923106
327,2UQx8jelwFJVVSnOMHAj1R,black-metal,Du Som hater gud,Satyricon,0.102,0.971,"[0.102, 0.971]",0.21233935103979198
328,3y958s3Vjtk9eVtQQGIujM,black-metal,The Birth Of The Vampiir,Dark Funeral,0.0395,0.908,"[0.0395, 0.908]",0.2845615047753297
329,0D7Hr4KYSmmszFsTjwIdhH,black-metal,Funeral Dawn,Marduk,0.221,0.71,"[0.221, 0.71]",0.2884059638773096
330,6cgY1FrIwrXCXWdaIFh4gr,black-metal,Escape,ColdWorld,0.0324,0.389,"[0.0324, 0.389]",0.6573694242965671
331,4be6dGXi8LFHntrulQyOgb,black-metal,Ritualist,Dimmu Borgir,0.237,0.978,"[0.237, 0.978]",0.07716216689544173
332,0qwVNxHwoLvboaAa0UqOuD,black-metal,Decrystallizing Reason,Emperor,0.0323,0.951,"[0.0323, 0.951]",0.28351171051651464
333,6QUtsPpzHCPrYcFZk1apOU,black-metal,Warlord of Misanthropy,Carpathian Forest,0.432,0.809,"[0.432, 0.809]",0.2102379604162863
334,39k5Xc839rnDKOCs3AH2AZ,black-metal,Throned By Blackstorms,Immortal,0.0285,0.996,"[0.0285, 0.996]",0.28579581872378745
335,4WtmqAvHVjxLSwTVg4AjPQ,black-metal,Percées de lumière,Alcest,0.229,0.826,"[0.229, 0.826]",0.17853291013143768
336,4lobaueVu1WcIpDqei1oSU,black-metal,Steminen Fra Taarnet,Burzum,0.1,0.897,"[0.1, 0.897]",0.230633909042014
337,0CSnzEZnVddmquNlVrdjTD,black-metal,Into Infinite Obscurity,Dissection,0.741,0.157,"[0.741, 0.157]",0.9298413843231542
338,181RJOcJLvz4OyrBaySeLm,black-metal,Atrum Regina,Dark Funeral,0.223,0.947,"[0.223, 0.947]",0.09786214794291
339,0K8HfwKGBtjTZz6MjkuErH,black-metal,Du ville ville Vestland,Taake,0.0392,0.996,"[0.0392, 0.996]",0.27510732451172576
340,3EiENU6ZICWTxxA8lZjgcX,black-metal,God Seed - Twilight Of The Idols,Gorgoroth,0.0362,0.936,"[0.0362, 0.936]",0.28174783051516117
341,0wkscODHkDKzOU21rIgHy2,black-metal,The Death of Love,Cradle Of Filth,0.396,0.959,"[0.396, 0.959]",0.08544003745317533
342,0Xh8Hn0LpMEudVAEuvACwr,black-metal,Speechless,Carpathian Forest,0.441,0.399,"[0.441, 0.399]",0.5976495628710858
343,0cdTeK6MLzrn88ia3Qsd3y,black-metal,Ecailles de lune - Part 1,Alcest,0.141,0.743,"[0.141, 0.743]",0.29585300404085807
344,1eFBN4P6hzn4bjfbHHQXzw,black-metal,Gebrechlichkeit II,Burzum,0.0343,0.321,"[0.0343, 0.321]",0.7186627094819933
345,4Xj4YOvEXA2Nn8kH7W5mIO,black-metal,Chorus Of Cracking Necks,Marduk,0.0339,0.796,"[0.0339, 0.796]",0.3367862972271883
346,2JzcrgG7EroPtXVTfSNo8G,black-metal,Unsilent Storms In The North Abyss,Immortal,0.039,0.85,"[0.039, 0.85]",0.30547340309755283
347,0F0KW33TYuPwtsNzLOeuHG,black-metal,Låt Oss Ta Allt Från Varandra,Shining,0.0414,0.905,"[0.0414, 0.905]",0.28353969739703117
348,0hnINRVnDhz8PHrJwKZlYl,black-metal,Summer Of The Diabolical Holocaust,Darkthrone,0.085,0.948,"[0.085, 0.948]",0.23165923249462775
349,1VUeKqXw88wOdoutBfBSus,black-metal,The Wild Hunt,Watain,0.155,0.673,"[0.155, 0.673]",0.3483977611868365
350,4TXtgaRXTR68GKG9p9bZQU,bluegrass,Country Blues,Doc Watson,0.743,0.447,"[0.743, 0.447]",0.6865398750254788
351,2ZqUTBPNpTd4oYGblzLpKX,bluegrass,The Ballad of Jed Clampett (with The Foggy Mountain Boys),Various Artists,0.951,0.56,"[0.951, 0.56]",0.7646554779768467
352,5KJ1qwSJlg5CJSqaYP9Y6D,bluegrass,The Rambler's Blues,Lester Flatt & Earl Scruggs And The Stanley Brothers,0.852,0.288,"[0.852, 0.288]",0.8789021561015766
353,4GsN56PtulWa8EtJNKcpaj,bluegrass,Long Time Gone,Darrell Scott,0.9,0.502,"[0.9, 0.502]",0.7581272980179516
354,2yqbORIwuQWkwaLPcgOy3F,bluegrass,Victory,Trampled by Turtles,0.563,0.717,"[0.563, 0.717]",0.36435834009941365
355,0gVTOC191ScBI2Frj9NQQX,bluegrass,Rye Whiskey,Punch Brothers,0.461,0.453,"[0.461, 0.453]",0.5500081817573262
356,7KZ5GAoYklpIHQrs9WV60H,bluegrass,Hear The Willow Cry,The Steeldrivers,0.902,0.589,"[0.902, 0.589]",0.7077994066117886
357,54f7daisjKyx7xDNKl47hm,bluegrass,Long Lonesome Day,The Infamous Stringdusters,0.844,0.878,"[0.844, 0.878]",0.5403008421240892
358,1E7xYdlUY4zNPUcDARhcsd,bluegrass,Heads You Win Tails I Lose,Dan Tyminski,0.684,0.594,"[0.684, 0.594]",0.5368621797072318
359,2cjZm8yD9FQjfJYCA6Sqfg,bluegrass,Undone In Sorrow,Crooked Still,0.317,0.372,"[0.317, 0.372]",0.611007364931062
360,0RUCjCfG15Z7i9xUOIE3vS,bluegrass,I'll Stick Around,Pickin' On Series,0.514,0.637,"[0.514, 0.637]",0.3996448423287857
361,5B0PRJe4AlchVZ85X5yluj,bluegrass,Complicated,Yonder Mountain String Band,0.668,0.927,"[0.668, 0.927]",0.3584020089229412
362,2Id6ySo7TSbqQpZmhAR4Fh,bluegrass,Restless - Remastered,Alison Krauss & Union Station,0.533,0.475,"[0.533, 0.475]",0.5531952638987431
363,680oefI42fx9otHUsFvbJH,bluegrass,Shine Hallelujah Shine,Bill Monroe & His Blue Grass Boys,0.633,0.206,"[0.633, 0.206]",0.8399345212574609
364,33e9HtOfO1ye1h8xQ7Foc9,bluegrass,The Cave,Mumford & Sons,0.345,0.499,"[0.345, 0.499]",0.4849917525071947
365,1KxLzB9KVb51oJYdqYu9Cv,bluegrass,Fire and Rain - Bluegrass Tribute to James Taylor,Pickin' On Series,0.396,0.345,"[0.396, 0.345]",0.6432480081585951
366,6S8kmGkuJ4iTEgRgegfRhD,bluegrass,Half Mile Down,Old Crow Medicine Show,0.925,0.646,"[0.925, 0.646]",0.697775035380315
367,4Uiz713Fq4FOKLs0UTr5Od,bluegrass,Highway 40 Blues,Ricky Skaggs,0.949,0.752,"[0.949, 0.752]",0.67571147688936
368,6taWSlqg6POIlMrYnvlc2o,bluegrass,Tow,The Devil Makes Three,0.852,0.547,"[0.852, 0.547]",0.6924882670486193
